datetime,open,high,low,close,volume
2026-02-25 09:15:00,61167.05078125,61282.8984375,61145.5,61238.25,0.0
2026-02-25 09:16:00,61234.0,61273.25,61208.94921875,61222.1484375,0.0
2026-02-25 09:17:00,61204.55078125,61228.6015625,61172.80078125,61202.05078125,0.0
2026-02-25 09:18:00,61202.5,61249.75,61202.5,61231.6015625,0.0
2026-02-25 09:19:00,61231.19921875,61233.44921875,61208.1484375,61215.5,0.0
2026-02-25 09:20:00,61216.80078125,61247.0,61207.75,61238.1015625,0.0
2026-02-25 09:21:00,61237.44921875,61289.69921875,61222.30078125,61266.19921875,0.0
2026-02-25 09:22:00,61267.5,61273.55078125,61240.3984375,61245.6484375,0.0
2026-02-25 09:23:00,61245.05078125,61247.1484375,61217.25,61238.55078125,0.0
2026-02-25 09:24:00,61237.3984375,61254.75,61222.1015625,61247.75,0.0
2026-02-25 09:25:00,61250.1484375,61286.1484375,61245.75,61279.5,0.0
2026-02-25 09:26:00,61273.94921875,61298.3515625,61273.6015625,61292.30078125,0.0
2026-02-25 09:27:00,61290.8515625,61304.5,61283.3984375,61284.8984375,0.0
2026-02-25 09:28:00,61286.8515625,61288.8984375,61251.3515625,61255.80078125,0.0
2026-02-25 09:29:00,61257.69921875,61257.8984375,61236.19921875,61240.25,0.0
2026-02-25 09:30:00,61244.3984375,61261.1484375,61233.44921875,61257.80078125,0.0
2026-02-25 09:31:00,61258.6015625,61263.6015625,61241.8984375,61262.19921875,0.0
2026-02-25 09:32:00,61261.80078125,61264.69921875,61237.0,61253.1484375,0.0
2026-02-25 09:33:00,61256.75,61257.0,61228.55078125,61235.1484375,0.0
2026-02-25 09:34:00,61235.0,61252.6484375,61228.30078125,61248.55078125,0.0
2026-02-25 09:35:00,61249.75,61270.1015625,61238.0,61266.80078125,0.0
2026-02-25 09:36:00,61269.55078125,61287.8515625,61269.55078125,61287.8515625,0.0
2026-02-25 09:37:00,61289.8984375,61317.1015625,61284.75,61299.0,0.0
2026-02-25 09:38:00,61300.1015625,61300.25,61266.25,61266.25,0.0
2026-02-25 09:39:00,61268.05078125,61282.3984375,61258.8984375,61262.8984375,0.0
2026-02-25 09:40:00,61264.6484375,61266.25,61251.0,61264.3515625,0.0
2026-02-25 09:41:00,61263.3984375,61267.1484375,61234.19921875,61234.8984375,0.0
2026-02-25 09:42:00,61238.6015625,61239.75,61223.1015625,61230.6484375,0.0
2026-02-25 09:43:00,61233.8515625,61233.8515625,61215.1484375,61225.1484375,0.0
2026-02-25 09:44:00,61230.5,61230.5,61204.55078125,61206.5,0.0
2026-02-25 09:45:00,61213.30078125,61216.80078125,61188.1484375,61213.19921875,0.0
2026-02-25 09:46:00,61217.8515625,61235.3984375,61213.44921875,61232.3984375,0.0
2026-02-25 09:47:00,61237.1015625,61245.69921875,61231.1015625,61234.75,0.0
2026-02-25 09:48:00,61234.80078125,61234.80078125,61206.30078125,61212.5,0.0
2026-02-25 09:49:00,61216.1015625,61217.44921875,61183.55078125,61191.44921875,0.0
2026-02-25 09:50:00,61192.1015625,61208.30078125,61188.69921875,61203.6484375,0.0
2026-02-25 09:51:00,61207.6015625,61223.6484375,61203.5,61217.55078125,0.0
2026-02-25 09:52:00,61221.44921875,61233.80078125,61214.1015625,61219.75,0.0
2026-02-25 09:53:00,61222.8515625,61222.8515625,61193.19921875,61195.25,0.0
2026-02-25 09:54:00,61196.69921875,61197.0,61166.8515625,61189.75,0.0
2026-02-25 09:55:00,61189.6015625,61221.0,61186.1484375,61203.55078125,0.0
2026-02-25 09:56:00,61206.5,61211.8515625,61198.25,61201.44921875,0.0
2026-02-25 09:57:00,61208.8984375,61220.19921875,61201.8515625,61218.25,0.0
2026-02-25 09:58:00,61218.8984375,61222.19921875,61200.8515625,61201.44921875,0.0
2026-02-25 09:59:00,61203.94921875,61209.0,61193.8515625,61199.30078125,0.0
2026-02-25 10:00:00,61199.55078125,61219.94921875,61192.3515625,61219.25,0.0
2026-02-25 10:01:00,61218.44921875,61220.0,61198.1484375,61198.1484375,0.0
2026-02-25 10:02:00,61200.1484375,61208.30078125,61185.55078125,61206.3984375,0.0
2026-02-25 10:03:00,61208.8515625,61216.30078125,61205.25,61212.75,0.0
2026-02-25 10:04:00,61219.25,61237.1015625,61213.69921875,61233.75,0.0
2026-02-25 10:05:00,61236.94921875,61249.6015625,61234.80078125,61249.19921875,0.0
2026-02-25 10:06:00,61250.25,61252.0,61243.5,61246.8515625,0.0
2026-02-25 10:07:00,61246.6015625,61275.0,61246.5,61262.19921875,0.0
